,Severe1,Severe2,Severe3,Severe4,Severe5,Severe6,Middle1,Middle2,Middle3,Middle4,Middle5,Middle6,Mild1,Mild2,Mild3,Mild4,Mild5,Mild6
ASV64,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV885,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0
ASV1026,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0
ASV813,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0,0
ASV889,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0
ASV1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097
ASV63,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV694,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV938,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1027,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0
ASV592,0,0,0,0,0,0,0.000148917,0,0,0,0,0,0,0,0,0,0,0
ASV884,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0
ASV269,0,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0
ASV1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV593,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0
ASV1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148917
ASV268,0,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0
ASV1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0
ASV143,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0
ASV65,0,0,0,0,0.000148917,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0
ASV142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0
ASV397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV266,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0
ASV763,0.000148917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV941,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1025,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0
ASV1359,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0,0,0
ASV307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV67,0,0,0,0,0.000148917,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1360,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0,0,0
ASV594,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0
ASV815,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0,0
ASV1023,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0
ASV1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV940,0,0,0,0.000148917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV267,0,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0
ASV766,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV764,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV814,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV693,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0
ASV939,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0
ASV1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV450,0,0.000148917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0
ASV1361,0,0,0,0,0,0,0,0,0,0,0.000148917,0,0,0,0,0,0,0
ASV520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0
ASV826,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0
ASV824,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0
ASV893,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0
ASV404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0
ASV272,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0
ASV312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0
ASV69,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV894,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0
ASV990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV68,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0
ASV147,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0
ASV1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV822,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0
ASV819,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0
ASV1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0
ASV769,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1364,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0
ASV674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0,0
ASV207,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0
ASV770,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0
ASV311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0
ASV993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV150,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0
ASV767,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0
ASV991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV275,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0
ASV1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1029,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0
ASV211,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV146,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0
ASV1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV153,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0
ASV891,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0
ASV209,0,0,2.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV699,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV277,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0
ASV71,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0
ASV1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0
ASV768,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV942,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV596,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0
ASV522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0
ASV597,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0
ASV1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097
ASV743,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0
ASV818,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV823,0,0,0,0,0,0,0,0,0,0,0,2.48E-05,0,0,0,0,0,0
ASV315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0
ASV1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0
ASV314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV598,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV820,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0
ASV276,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0
ASV148,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0
ASV1028,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0
ASV70,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV206,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV274,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0
ASV273,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0
ASV816,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0
ASV208,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV210,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0
ASV1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV151,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0
ASV1365,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0
ASV152,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0
ASV1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05
ASV1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV700,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV892,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0
ASV821,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV696,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0
ASV992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV742,0,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0,0,0,0
ASV1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0
ASV825,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0
ASV1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0
ASV400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV771,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05
ASV817,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV698,0,0,0,0,0,0,0,0.000124097,0,0,0,0,0,0,0,0,0,0
ASV402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0
ASV660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124097,0,0
ASV539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0
ASV158,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0
ASV280,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0
ASV76,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV709,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV704,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV837,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV75,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0
ASV1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0
ASV1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV221,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV601,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0
ASV534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0
ASV1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05
ASV611,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0
ASV943,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV774,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV215,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0,0,0
ASV73,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1031,0,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0
ASV414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05
ASV831,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV835,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0,0,0
ASV609,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV706,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV707,0,0,0,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0,0
ASV1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05
ASV217,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV705,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05
ASV159,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0
ASV898,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0
ASV79,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV282,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0
ASV319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV702,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV608,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0
ASV77,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0
ASV945,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV81,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0
ASV1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0
ASV537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0
ASV600,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV607,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0
ASV1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0
ASV602,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0
ASV1367,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0
ASV772,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1030,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0
ASV899,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0
ASV614,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV156,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0
ASV222,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV613,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0
ASV1033,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0
ASV1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV745,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0
ASV531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0
ASV711,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0
ASV900,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0
ASV218,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV78,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV836,0,0,0,0,0,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0
ASV612,0,0,0,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0
ASV1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05
ASV1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0
ASV1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0
ASV1036,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0
ASV603,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV775,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV827,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV777,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV833,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0,0,0,0,0,0
ASV83,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV830,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05
ASV946,0,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV219,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV212,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV220,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV606,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0,0,0,0,0,0
ASV318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV213,0,0,7.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV838,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0
ASV668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0
ASV530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96E-05,0
ASV828,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0,0,0,0,0,0
ASV1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93E-05,0
ASV996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV615,0,0,0,0,0,0,4.96E-05,0,0,0,0,0,0,0,0,0,0,0
