"","X2","Y2","OTU_2","OTU_1","weight","X1","Y1","cor","group","Group","nodes","label"
"103",4.08429003516253,9.52701618456393,"ASV33","ASV14",0.840580782760522,2.46429296176699,12.3753878124522,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"104",4.08429003516253,9.52701618456393,"ASV33","ASV26",0.983643663430735,3.11755830348672,4.90412084887299,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"105",4.08429003516253,9.52701618456393,"ASV33","ASV118",0.746470869120205,6.73772956009644,14.796855488841,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"106",4.08429003516253,9.52701618456393,"ASV33","ASV88",0.881586129353333,-1.6920888285668,8.25782053494125,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"107",4.08429003516253,9.52701618456393,"ASV33","ASV8",0.920035271718357,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"108",4.08429003516253,9.52701618456393,"ASV33","ASV6",0.999979362544137,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"109",4.08429003516253,9.52701618456393,"ASV33","ASV11",0.873506511639199,7.16117627592954,8.78071533373539,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"110",4.08429003516253,9.52701618456393,"ASV33","ASV491",0.980140036424623,7.89864729169083,6.38112739065467,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"111",4.08429003516253,9.52701618456393,"ASV33","ASV36",-0.712479320887111,-9.87514115706439,3.80564393084208,"-","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"112",4.08429003516253,9.52701618456393,"ASV33","ASV2",0.725065438478334,-11.6247249538978,1.54659065114101,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"113",7.57191473095234,12.5900765866431,"ASV139","ASV21",0.906768389835264,5.08296458084059,12.2629482541419,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"114",7.57191473095234,12.5900765866431,"ASV139","ASV14",0.934704806298134,2.46429296176699,12.3753878124522,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"115",7.57191473095234,12.5900765866431,"ASV139","ASV88",0.785529798207097,-1.6920888285668,8.25782053494125,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"116",7.57191473095234,12.5900765866431,"ASV139","ASV8",0.755240300612192,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"117",7.57191473095234,12.5900765866431,"ASV139","ASV6",1,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"118",7.57191473095234,12.5900765866431,"ASV139","ASV11",0.904337033027934,7.16117627592954,8.78071533373539,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"119",7.57191473095234,12.5900765866431,"ASV139","ASV23",1,6.26689133925623,-6.11060969684918,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"120",7.57191473095234,12.5900765866431,"ASV139","ASV127",0.879650490237713,9.67908652757833,7.97545329340208,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"121",7.57191473095234,12.5900765866431,"ASV139","ASV5",0.987910339204242,9.24063868240895,-4.73422378168536,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"122",7.57191473095234,12.5900765866431,"ASV139","ASV60",0.735581765912367,-8.11520588126273,1.02791221455187,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"123",8.97950998696773,10.5114805722841,"ASV35","ASV28",0.916098527678254,6.33243851562978,10.7968969385167,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"124",8.97950998696773,10.5114805722841,"ASV35","ASV22",0.800660131311058,0.473755579288181,10.3013682271061,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"125",8.97950998696773,10.5114805722841,"ASV35","ASV139",0.88006051812189,7.57191473095234,12.5900765866431,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"126",8.97950998696773,10.5114805722841,"ASV35","ASV16",0.88417981063297,-0.354751309651036,12.9382250067014,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"127",8.97950998696773,10.5114805722841,"ASV35","ASV21",0.83568966265475,5.08296458084059,12.2629482541419,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
